Tag,Strombedarf
2017-01-10,37760.59
2017-01-11,37989.49
2017-01-12,37351.95
2017-01-13,37167.89
2017-01-14,32166.97
2017-01-15,29759.7
2017-01-16,36859.7
2017-01-17,37982.78
2017-01-18,38184.76
2017-01-19,38294.56
2017-01-20,37462.84
2017-01-21,32283.28
2017-01-22,30070.02
2017-01-23,37722.16
2017-01-24,38437.49
2017-01-25,38409.07
2017-01-26,38120.87
2017-01-27,37662.46
2017-01-28,32399.32
2017-01-29,30029.5
2017-01-30,37006.74
2017-01-31,37238.35
2017-02-01,37384.12
2017-02-02,37230.59
2017-02-03,36267.19
2017-02-04,31199.23
2017-02-05,28623.75
2017-02-06,36119.2
2017-02-07,37478.9
2017-02-08,37532.69
2017-02-09,37745.49
2017-02-10,37546.41
2017-02-11,32016.83
2017-02-12,29532.13
2017-02-13,37033.53
2017-02-14,37110.62
2017-02-15,36567.21
2017-02-16,36480.81
2017-02-17,36054.02
2017-02-18,30672.95
2017-02-19,28715.52
2017-02-20,36150.94
2017-02-21,36272.39
2017-02-22,36687.71
2017-02-23,36306.32
2017-02-24,35356.87
2017-02-25,30606.13
2017-02-26,27819.66
2017-02-27,33908.75
2017-02-28,35591.3
2017-03-01,35932.58
2017-03-02,35899.48
2017-03-03,34891.35
2017-03-04,29363.78
2017-03-05,27665.65
2017-03-06,35018.86
2017-03-07,35845.91
2017-03-08,36341.19
2017-03-09,35908.86
2017-03-10,34646.75
2017-03-11,29576.11
2017-03-12,27100.04
2017-03-13,33977.13
2017-03-14,34734.7
2017-03-15,34450.06
2017-03-16,34152.8
2017-03-17,34018.09
2017-03-18,30075.08
2017-03-19,28057.67
2017-03-20,34229.54
2017-03-21,34911.26
2017-03-22,35217.29
2017-03-23,34759.69
2017-03-24,34198.99
2017-03-25,28593.34
2017-03-26,24807.03
2017-03-27,33100.04
2017-03-28,33624.49
2017-03-29,33837.71
2017-03-30,33424.81
2017-03-31,32773.42
2017-04-01,27534.69
2017-04-02,25042.81
2017-04-03,32106.79
2017-04-04,32587.41
2017-04-05,33444.84
2017-04-06,33763.98
2017-04-07,33384.27
2017-04-08,27832.18
2017-04-09,25392.09
2017-04-10,32792.69
2017-04-11,33387.25
2017-04-12,33682.52
2017-04-13,32921.5
2017-04-14,26291.67
2017-04-15,26855.45
2017-04-16,24415.15
2017-04-17,24842.49
2017-04-18,32850.4
2017-04-19,34087.14
2017-04-20,34086.82
2017-04-21,33947.34
2017-04-22,29225.63
2017-04-23,26760.48
2017-04-24,33575.45
2017-04-25,34115.29
2017-04-26,34313.5
2017-04-27,34230.95
2017-04-28,33615.26
2017-04-29,27654.5
2017-04-30,25357.05
2017-05-01,25621.81
2017-05-02,33406.29
2017-05-03,34135.71
2017-05-04,34524.68
2017-05-05,33352.8
2017-05-06,28070.0
2017-05-07,25822.67
2017-05-08,32967.64
2017-05-09,32845.93
2017-05-10,32689.64
2017-05-11,32531.37
2017-05-12,32329.24
2017-05-13,27350.24
2017-05-14,24674.46
2017-05-15,31768.14
2017-05-16,32957.15
2017-05-17,33039.5
2017-05-18,33053.03
2017-05-19,32499.49
2017-05-20,27296.7
2017-05-21,24654.16
2017-05-22,31522.98
2017-05-23,32621.71
2017-05-24,32339.43
2017-05-25,25418.37
2017-05-26,28314.81
2017-05-27,26646.97
2017-05-28,24877.25
2017-05-29,32117.9
2017-05-30,33058.59
2017-05-31,32937.39
2017-06-01,32225.39
2017-06-02,31882.23
2017-06-03,27014.13
2017-06-04,23731.67
2017-06-05,23815.59
2017-06-06,31623.42
2017-06-07,32935.72
2017-06-08,32305.74
2017-06-09,32205.65
2017-06-10,27144.27
2017-06-11,24877.74
2017-06-12,32522.61
2017-06-13,32795.7
2017-06-14,31681.29
2017-06-15,28094.06
2017-06-16,30431.28
2017-06-17,26851.53
2017-06-18,24633.95
2017-06-19,31944.94
2017-06-20,33105.53
2017-06-21,32827.64
2017-06-22,33429.91
2017-06-23,33086.94
2017-06-24,28045.05
2017-06-25,25392.9
2017-06-26,32061.1
2017-06-27,32468.72
2017-06-28,32737.95
2017-06-29,32553.62
2017-06-30,32460.36
2017-07-01,27475.76
2017-07-02,24998.07
2017-07-03,31421.55
2017-07-04,32325.76
2017-07-05,32544.0
2017-07-06,32723.42
2017-07-07,32549.61
2017-07-08,27772.79
2017-07-09,25029.52
2017-07-10,32234.43
2017-07-11,32664.54
2017-07-12,32978.69
2017-07-13,32206.93
2017-07-14,31732.26
2017-07-15,26730.91
2017-07-16,24564.8
2017-07-17,31415.47
2017-07-18,32265.6
2017-07-19,32807.02
2017-07-20,32400.89
2017-07-21,31617.76
2017-07-22,27201.29
2017-07-23,24333.22
2017-07-24,31036.72
2017-07-25,32240.98
2017-07-26,32067.4
2017-07-27,32013.61
2017-07-28,31013.6
2017-07-29,26680.49
2017-07-30,24702.79
2017-07-31,30898.36
2017-08-01,31764.32
2017-08-02,31821.31
2017-08-03,32324.36
