ID Nummer,Schicht,Datum,Anwesend
ID39157,Nachmittagsschicht,23.11.2018,1
ID39157,Nachmittagsschicht,27.11.2018,1
ID39157,Nachmittagsschicht,29.11.2018,1
ID53324,Nachmittagsschicht,19.01.2015,1
ID53324,Nachmittagsschicht,11.08.2018,1
ID53324,Nachmittagsschicht,14.08.2018,1
ID53324,Nachmittagsschicht,20.08.2018,1
ID53324,Nachmittagsschicht,24.08.2018,1
ID53324,Nachmittagsschicht,25.08.2018,1
ID53324,Nachmittagsschicht,27.08.2018,1
ID53324,Nachmittagsschicht,05.09.2018,1
ID53324,Nachmittagsschicht,21.09.2018,1
ID53324,Nachmittagsschicht,15.10.2018,1
ID53324,Nachmittagsschicht,20.10.2018,1
ID53324,Nachmittagsschicht,22.10.2018,1
ID53324,Nachmittagsschicht,01.11.2018,1
ID53324,Nachmittagsschicht,10.11.2018,1
ID53324,Nachmittagsschicht,24.11.2018,1
ID53324,Nachmittagsschicht,28.11.2018,1
ID97721,Morgenschicht,07.08.2018,1
ID97721,Morgenschicht,10.08.2018,1
ID97721,Morgenschicht,11.08.2018,1
ID97721,Morgenschicht,25.08.2018,1
ID97721,Morgenschicht,27.08.2018,1
ID97721,Morgenschicht,28.08.2018,1
ID97721,Morgenschicht,30.08.2018,1
ID97721,Morgenschicht,12.09.2018,1
ID97721,Morgenschicht,13.09.2018,1
ID97721,Morgenschicht,24.09.2018,1
ID97721,Morgenschicht,02.10.2018,1
ID97721,Morgenschicht,12.10.2018,1
ID97721,Morgenschicht,19.10.2018,1
ID97721,Morgenschicht,25.10.2018,1
ID97721,Morgenschicht,23.11.2018,1
ID97721,Morgenschicht,03.12.2018,1
ID97721,Morgenschicht,10.12.2018,1
ID97721,Morgenschicht,11.12.2018,1
ID97721,Morgenschicht,14.12.2018,1
ID97721,Morgenschicht,22.12.2018,1
ID97721,Morgenschicht,25.12.2018,1
ID97721,Morgenschicht,29.01.2019,1
ID97721,Morgenschicht,20.02.2019,1
ID97721,Morgenschicht,18.03.2019,1
ID97721,Morgenschicht,29.03.2019,1
ID97721,Morgenschicht,02.04.2019,1
ID97721,Morgenschicht,05.04.2019,1
ID97721,Morgenschicht,10.04.2019,1
ID97721,Morgenschicht,16.04.2019,1
ID97721,Nachmittagsschicht,16.08.2018,1
ID97721,Nachmittagsschicht,29.08.2018,1
ID97721,Nachmittagsschicht,10.10.2018,1
ID97721,Nachmittagsschicht,17.10.2018,1
ID97721,Nachmittagsschicht,23.10.2018,1
ID97721,Nachmittagsschicht,30.10.2018,1
ID97721,Nachmittagsschicht,31.10.2018,1
ID97721,Nachmittagsschicht,21.11.2018,1
ID97721,Nachmittagsschicht,30.11.2018,1
ID97721,Nachmittagsschicht,05.12.2018,1
ID97721,Nachmittagsschicht,15.12.2018,1
ID97721,Nachmittagsschicht,31.12.2018,1
ID97721,Nachmittagsschicht,02.01.2019,1
ID97721,Nachmittagsschicht,25.01.2019,1
ID97721,Nachmittagsschicht,26.01.2019,1
ID97721,Nachmittagsschicht,28.01.2019,1
ID97721,Nachmittagsschicht,07.02.2019,1
ID97721,Nachmittagsschicht,22.02.2019,1
ID97721,Nachmittagsschicht,25.02.2019,1
ID97721,Nachmittagsschicht,04.03.2019,1
ID97721,Nachmittagsschicht,15.03.2019,1
ID97721,Nachmittagsschicht,25.03.2019,1
ID97721,Nachmittagsschicht,13.04.2019,1
ID86781,Morgenschicht,15.08.2018,1
ID86781,Morgenschicht,16.08.2018,1
ID86781,Morgenschicht,18.08.2018,1
ID86781,Morgenschicht,22.08.2018,1
ID86781,Morgenschicht,23.08.2018,1
ID86781,Morgenschicht,30.08.2018,1
ID86781,Morgenschicht,01.09.2018,1
ID86781,Morgenschicht,07.09.2018,1
ID86781,Morgenschicht,11.09.2018,1
ID86781,Morgenschicht,14.11.2018,1
ID86781,Morgenschicht,30.11.2018,1
ID86781,Morgenschicht,07.12.2018,1
ID86781,Morgenschicht,08.12.2018,1
ID86781,Morgenschicht,10.12.2018,1
ID86781,Morgenschicht,13.12.2018,1
ID86781,Morgenschicht,17.12.2018,1
ID86781,Morgenschicht,19.12.2018,1
ID86781,Morgenschicht,20.12.2018,1
ID86781,Morgenschicht,21.12.2018,1
ID86781,Morgenschicht,27.12.2018,1
ID86781,Morgenschicht,28.12.2018,1
ID86781,Morgenschicht,01.01.2019,1
ID86781,Morgenschicht,02.01.2019,1
ID86781,Morgenschicht,03.01.2019,1
ID86781,Morgenschicht,08.01.2019,1
ID86781,Morgenschicht,09.01.2019,1
ID86781,Morgenschicht,10.01.2019,1
ID86781,Morgenschicht,15.01.2019,1
ID86781,Morgenschicht,16.01.2019,1
ID86781,Morgenschicht,19.01.2019,1
ID86781,Morgenschicht,24.01.2019,1
ID86781,Morgenschicht,25.01.2019,1
ID86781,Morgenschicht,28.01.2019,1
ID86781,Morgenschicht,31.01.2019,1
ID86781,Morgenschicht,02.02.2019,1
ID86781,Morgenschicht,12.02.2019,1
ID86781,Morgenschicht,16.02.2019,1
ID86781,Morgenschicht,21.02.2019,1
ID86781,Morgenschicht,25.02.2019,1
ID86781,Morgenschicht,15.03.2019,1
ID86781,Morgenschicht,18.03.2019,1
ID86781,Morgenschicht,19.03.2019,1
ID86781,Morgenschicht,20.03.2019,1
ID86781,Morgenschicht,22.03.2019,1
ID86781,Morgenschicht,26.03.2019,1
ID86781,Morgenschicht,28.03.2019,1
ID86781,Morgenschicht,29.03.2019,1
ID86781,Morgenschicht,02.04.2019,1
ID86781,Morgenschicht,06.04.2019,1
ID86781,Morgenschicht,10.04.2019,1
ID86781,Morgenschicht,14.05.2019,1
ID86781,Morgenschicht,21.05.2019,1
ID86781,Morgenschicht,24.05.2019,1
ID86781,Morgenschicht,06.06.2019,1
ID86781,Morgenschicht,17.06.2019,1
ID86781,Morgenschicht,25.06.2019,1
ID86781,Morgenschicht,27.06.2019,1
ID86781,Morgenschicht,29.06.2019,1
ID86781,Morgenschicht,05.07.2019,1
ID86781,Nachmittagsschicht,20.08.2018,1
ID86781,Nachmittagsschicht,29.08.2018,1
ID86781,Nachmittagsschicht,31.08.2018,1
ID86781,Nachmittagsschicht,03.09.2018,1
ID86781,Nachmittagsschicht,04.09.2018,1
ID86781,Nachmittagsschicht,05.09.2018,1
ID86781,Nachmittagsschicht,06.09.2018,1
ID86781,Nachmittagsschicht,08.09.2018,1
ID86781,Nachmittagsschicht,10.09.2018,1
ID86781,Nachmittagsschicht,12.09.2018,1
ID86781,Nachmittagsschicht,13.09.2018,1
ID86781,Nachmittagsschicht,14.09.2018,1
ID86781,Nachmittagsschicht,15.09.2018,1
ID86781,Nachmittagsschicht,17.09.2018,1
ID86781,Nachmittagsschicht,18.09.2018,1
ID86781,Nachmittagsschicht,19.09.2018,1
ID86781,Nachmittagsschicht,20.09.2018,1
ID86781,Nachmittagsschicht,21.09.2018,1
ID86781,Nachmittagsschicht,22.09.2018,1
ID86781,Nachmittagsschicht,24.09.2018,1
ID86781,Nachmittagsschicht,25.09.2018,1
ID86781,Nachmittagsschicht,26.09.2018,1
ID86781,Nachmittagsschicht,27.09.2018,1
ID86781,Nachmittagsschicht,28.09.2018,1
ID86781,Nachmittagsschicht,29.09.2018,1
ID86781,Nachmittagsschicht,01.10.2018,1
ID86781,Nachmittagsschicht,02.10.2018,1
ID86781,Nachmittagsschicht,03.10.2018,1
ID86781,Nachmittagsschicht,04.10.2018,1
ID86781,Nachmittagsschicht,05.10.2018,1
ID86781,Nachmittagsschicht,06.10.2018,1
ID86781,Nachmittagsschicht,08.10.2018,1
ID86781,Nachmittagsschicht,09.10.2018,1
ID86781,Nachmittagsschicht,10.10.2018,1
ID86781,Nachmittagsschicht,11.10.2018,1
ID86781,Nachmittagsschicht,12.10.2018,1
ID86781,Nachmittagsschicht,13.10.2018,1
ID86781,Nachmittagsschicht,15.10.2018,1
ID86781,Nachmittagsschicht,16.10.2018,1
ID86781,Nachmittagsschicht,17.10.2018,1
ID86781,Nachmittagsschicht,18.10.2018,1
ID86781,Nachmittagsschicht,19.10.2018,1
ID86781,Nachmittagsschicht,20.10.2018,1
ID86781,Nachmittagsschicht,22.10.2018,1
ID86781,Nachmittagsschicht,23.10.2018,1
ID86781,Nachmittagsschicht,24.10.2018,1
ID86781,Nachmittagsschicht,25.10.2018,1
ID86781,Nachmittagsschicht,26.10.2018,1
ID86781,Nachmittagsschicht,27.10.2018,1
ID86781,Nachmittagsschicht,29.10.2018,1
ID86781,Nachmittagsschicht,30.10.2018,1
ID86781,Nachmittagsschicht,31.10.2018,1
ID86781,Nachmittagsschicht,01.11.2018,1
ID86781,Nachmittagsschicht,02.11.2018,1
ID86781,Nachmittagsschicht,03.11.2018,1
ID86781,Nachmittagsschicht,05.11.2018,1
ID86781,Nachmittagsschicht,06.11.2018,1
ID86781,Nachmittagsschicht,07.11.2018,1
ID86781,Nachmittagsschicht,08.11.2018,1
ID86781,Nachmittagsschicht,09.11.2018,1
ID86781,Nachmittagsschicht,10.11.2018,1
ID86781,Nachmittagsschicht,12.11.2018,1
ID86781,Nachmittagsschicht,13.11.2018,1
ID86781,Nachmittagsschicht,16.11.2018,1
ID86781,Nachmittagsschicht,19.11.2018,1
ID86781,Nachmittagsschicht,20.11.2018,1
ID86781,Nachmittagsschicht,21.11.2018,1
ID86781,Nachmittagsschicht,22.11.2018,1
ID86781,Nachmittagsschicht,23.11.2018,1
ID86781,Nachmittagsschicht,24.11.2018,1
ID86781,Nachmittagsschicht,26.11.2018,1
ID86781,Nachmittagsschicht,27.11.2018,1
ID86781,Nachmittagsschicht,28.11.2018,1
ID86781,Nachmittagsschicht,29.11.2018,1
ID86781,Nachmittagsschicht,01.12.2018,1
ID86781,Nachmittagsschicht,03.12.2018,1
ID86781,Nachmittagsschicht,04.12.2018,1
ID86781,Nachmittagsschicht,05.12.2018,1
ID86781,Nachmittagsschicht,11.12.2018,1
ID86781,Nachmittagsschicht,15.12.2018,1
ID86781,Nachmittagsschicht,18.12.2018,1
ID86781,Nachmittagsschicht,22.12.2018,1
ID86781,Nachmittagsschicht,24.12.2018,1
ID86781,Nachmittagsschicht,25.12.2018,1
ID86781,Nachmittagsschicht,26.12.2018,1
ID86781,Nachmittagsschicht,31.12.2018,1
ID86781,Nachmittagsschicht,04.01.2019,1
ID86781,Nachmittagsschicht,05.01.2019,1
ID86781,Nachmittagsschicht,07.01.2019,1
ID86781,Nachmittagsschicht,11.01.2019,1
ID86781,Nachmittagsschicht,12.01.2019,1
ID86781,Nachmittagsschicht,14.01.2019,1
ID86781,Nachmittagsschicht,17.01.2019,1
ID86781,Nachmittagsschicht,18.01.2019,1
ID86781,Nachmittagsschicht,21.01.2019,1
ID86781,Nachmittagsschicht,22.01.2019,1
ID86781,Nachmittagsschicht,23.01.2019,1
ID86781,Nachmittagsschicht,26.01.2019,1
ID86781,Nachmittagsschicht,29.01.2019,1
ID86781,Nachmittagsschicht,30.01.2019,1
ID86781,Nachmittagsschicht,01.02.2019,1
ID86781,Nachmittagsschicht,04.02.2019,1
ID86781,Nachmittagsschicht,05.02.2019,1
ID86781,Nachmittagsschicht,06.02.2019,1
ID86781,Nachmittagsschicht,07.02.2019,1
ID86781,Nachmittagsschicht,08.02.2019,1
ID86781,Nachmittagsschicht,13.02.2019,1
ID86781,Nachmittagsschicht,14.02.2019,1
ID86781,Nachmittagsschicht,18.02.2019,1
ID86781,Nachmittagsschicht,19.02.2019,1
ID86781,Nachmittagsschicht,20.02.2019,1
ID86781,Nachmittagsschicht,23.02.2019,1
ID86781,Nachmittagsschicht,27.02.2019,1
ID86781,Nachmittagsschicht,01.03.2019,1
ID86781,Nachmittagsschicht,02.03.2019,1
ID86781,Nachmittagsschicht,04.03.2019,1
ID86781,Nachmittagsschicht,05.03.2019,1
ID86781,Nachmittagsschicht,06.03.2019,1
ID86781,Nachmittagsschicht,07.03.2019,1
ID86781,Nachmittagsschicht,08.03.2019,1
ID86781,Nachmittagsschicht,09.03.2019,1
ID86781,Nachmittagsschicht,11.03.2019,1
ID86781,Nachmittagsschicht,12.03.2019,1
ID86781,Nachmittagsschicht,13.03.2019,1
ID86781,Nachmittagsschicht,14.03.2019,1
ID86781,Nachmittagsschicht,16.03.2019,1
ID86781,Nachmittagsschicht,21.03.2019,1
ID86781,Nachmittagsschicht,23.03.2019,1
ID86781,Nachmittagsschicht,25.03.2019,1
ID86781,Nachmittagsschicht,27.03.2019,1
ID86781,Nachmittagsschicht,30.03.2019,1
ID86781,Nachmittagsschicht,01.04.2019,1
ID86781,Nachmittagsschicht,05.04.2019,1
ID86781,Nachmittagsschicht,08.04.2019,1
ID86781,Nachmittagsschicht,12.04.2019,1
ID86781,Nachmittagsschicht,17.04.2019,1
ID86781,Nachmittagsschicht,19.04.2019,1
ID86781,Nachmittagsschicht,20.05.2019,1
ID86781,Nachmittagsschicht,25.05.2019,1
ID86781,Nachmittagsschicht,19.06.2019,1
ID29110,Nachmittagsschicht,31.08.2018,1
ID29110,Nachmittagsschicht,03.09.2018,1
ID29110,Nachmittagsschicht,06.09.2018,1
ID29110,Nachmittagsschicht,08.09.2018,1
ID29110,Nachmittagsschicht,10.09.2018,1
ID29110,Nachmittagsschicht,17.09.2018,1
ID29110,Nachmittagsschicht,20.09.2018,1
ID29110,Nachmittagsschicht,25.09.2018,1
ID29110,Nachmittagsschicht,27.09.2018,1
ID29110,Nachmittagsschicht,02.10.2018,1
ID29110,Nachmittagsschicht,03.10.2018,1
ID29110,Nachmittagsschicht,04.10.2018,1
ID29110,Nachmittagsschicht,06.10.2018,1
ID29110,Nachmittagsschicht,08.10.2018,1
ID29110,Nachmittagsschicht,09.10.2018,1
ID29110,Nachmittagsschicht,12.10.2018,1
ID29110,Nachmittagsschicht,16.10.2018,1
ID29110,Nachmittagsschicht,19.10.2018,1
ID29110,Nachmittagsschicht,24.10.2018,1
ID29110,Nachmittagsschicht,25.10.2018,1
ID29110,Nachmittagsschicht,26.10.2018,1
ID29110,Nachmittagsschicht,27.10.2018,1
ID29110,Nachmittagsschicht,02.11.2018,1
ID29110,Nachmittagsschicht,03.11.2018,1
ID29110,Nachmittagsschicht,19.11.2018,1
ID93665,Morgenschicht,08.09.2018,1
ID93665,Morgenschicht,12.09.2018,1
ID93665,Morgenschicht,15.09.2018,1
ID93665,Morgenschicht,17.09.2018,1
ID93665,Morgenschicht,18.09.2018,1
ID93665,Morgenschicht,19.09.2018,1
ID93665,Morgenschicht,20.09.2018,1
ID93665,Morgenschicht,21.09.2018,1
ID93665,Morgenschicht,22.09.2018,1
ID93665,Morgenschicht,24.09.2018,1
ID93665,Morgenschicht,25.09.2018,1
ID93665,Morgenschicht,26.09.2018,1
ID93665,Morgenschicht,27.09.2018,1
ID93665,Morgenschicht,28.09.2018,1
ID93665,Morgenschicht,29.09.2018,1
ID93665,Morgenschicht,01.10.2018,1
ID93665,Morgenschicht,02.10.2018,1
ID93665,Morgenschicht,03.10.2018,1
ID93665,Morgenschicht,04.10.2018,1
ID93665,Morgenschicht,05.10.2018,1
ID93665,Morgenschicht,06.10.2018,1
ID93665,Morgenschicht,08.10.2018,1
ID93665,Morgenschicht,09.10.2018,1
ID93665,Morgenschicht,10.10.2018,1
ID93665,Morgenschicht,11.10.2018,1
ID93665,Morgenschicht,12.10.2018,1
ID93665,Morgenschicht,13.10.2018,1
ID93665,Morgenschicht,15.10.2018,1
ID93665,Morgenschicht,16.10.2018,1
ID93665,Morgenschicht,17.10.2018,1
ID93665,Morgenschicht,18.10.2018,1
ID93665,Morgenschicht,19.10.2018,1
ID93665,Morgenschicht,20.10.2018,1
ID93665,Morgenschicht,22.10.2018,1
ID93665,Morgenschicht,23.10.2018,1
ID93665,Morgenschicht,24.10.2018,1
ID93665,Morgenschicht,25.10.2018,1
ID93665,Morgenschicht,26.10.2018,1
ID93665,Morgenschicht,27.10.2018,1
ID93665,Morgenschicht,29.10.2018,1
ID93665,Morgenschicht,30.10.2018,1
ID93665,Morgenschicht,31.10.2018,1
ID93665,Morgenschicht,01.11.2018,1
ID93665,Morgenschicht,02.11.2018,1
ID93665,Morgenschicht,03.11.2018,1
ID93665,Morgenschicht,05.11.2018,1
ID93665,Morgenschicht,06.11.2018,1
ID93665,Morgenschicht,07.11.2018,1
ID93665,Morgenschicht,08.11.2018,1
ID93665,Morgenschicht,09.11.2018,1
ID93665,Morgenschicht,10.11.2018,1
ID93665,Morgenschicht,12.11.2018,1
ID93665,Morgenschicht,15.11.2018,1
ID93665,Morgenschicht,16.11.2018,1
ID93665,Morgenschicht,17.11.2018,1
ID93665,Morgenschicht,20.11.2018,1
ID93665,Morgenschicht,21.11.2018,1
ID93665,Morgenschicht,26.11.2018,1
ID93665,Morgenschicht,04.12.2018,1
ID93665,Morgenschicht,06.12.2018,1
ID93665,Morgenschicht,12.12.2018,1
ID93665,Morgenschicht,14.12.2018,1
ID93665,Morgenschicht,15.12.2018,1
ID93665,Morgenschicht,29.12.2018,1
ID93665,Morgenschicht,17.01.2019,1
ID93665,Morgenschicht,09.02.2019,1
ID93665,Morgenschicht,11.02.2019,1
ID93665,Morgenschicht,14.02.2019,1
ID93665,Morgenschicht,15.02.2019,1
ID93665,Morgenschicht,19.02.2019,1
ID93665,Morgenschicht,22.02.2019,1
ID93665,Morgenschicht,26.02.2019,1
ID93665,Morgenschicht,28.02.2019,1
ID16832,Morgenschicht,13.11.2018,1
ID16832,Morgenschicht,19.11.2018,1
ID16832,Morgenschicht,22.11.2018,1
ID16832,Morgenschicht,23.11.2018,1
ID16832,Morgenschicht,24.11.2018,1
ID16832,Morgenschicht,27.11.2018,1
ID16832,Morgenschicht,28.11.2018,1
ID16832,Morgenschicht,29.11.2018,1
ID16832,Morgenschicht,01.12.2018,1
ID16832,Morgenschicht,03.12.2018,1
ID16832,Morgenschicht,05.12.2018,1
ID16832,Morgenschicht,11.12.2018,1
ID16832,Morgenschicht,18.12.2018,1
ID16832,Morgenschicht,22.12.2018,1
ID16832,Morgenschicht,24.12.2018,1
ID16832,Morgenschicht,25.12.2018,1
ID16832,Morgenschicht,26.12.2018,1
ID16832,Morgenschicht,31.12.2018,1
ID16832,Morgenschicht,04.01.2019,1
ID16832,Morgenschicht,05.01.2019,1
ID16832,Morgenschicht,07.01.2019,1
ID16832,Morgenschicht,11.01.2019,1
ID16832,Morgenschicht,12.01.2019,1
ID16832,Morgenschicht,14.01.2019,1
ID16832,Morgenschicht,18.01.2019,1
ID16832,Morgenschicht,21.01.2019,1
ID16832,Morgenschicht,22.01.2019,1
ID16832,Morgenschicht,23.01.2019,1
ID16832,Morgenschicht,26.01.2019,1
ID16832,Morgenschicht,29.01.2019,1
ID16832,Morgenschicht,30.01.2019,1
ID16832,Morgenschicht,01.02.2019,1
ID16832,Morgenschicht,04.02.2019,1
ID16832,Morgenschicht,05.02.2019,1
ID16832,Morgenschicht,06.02.2019,1
ID16832,Morgenschicht,07.02.2019,1
ID16832,Morgenschicht,08.02.2019,1
ID16832,Morgenschicht,13.02.2019,1
ID16832,Morgenschicht,18.02.2019,1
ID16832,Morgenschicht,20.02.2019,1
ID16832,Morgenschicht,23.02.2019,1
ID16832,Morgenschicht,27.02.2019,1
ID16832,Morgenschicht,01.03.2019,1
ID16832,Morgenschicht,02.03.2019,1
ID16832,Morgenschicht,04.03.2019,1
ID16832,Morgenschicht,05.03.2019,1
ID16832,Morgenschicht,06.03.2019,1
ID16832,Morgenschicht,07.03.2019,1
ID16832,Morgenschicht,08.03.2019,1
ID16832,Morgenschicht,09.03.2019,1
ID16832,Morgenschicht,11.03.2019,1
ID16832,Morgenschicht,12.03.2019,1
ID16832,Morgenschicht,13.03.2019,1
ID16832,Morgenschicht,14.03.2019,1
ID16832,Morgenschicht,16.03.2019,1
ID16832,Morgenschicht,21.03.2019,1
ID16832,Morgenschicht,23.03.2019,1
ID16832,Morgenschicht,25.03.2019,1
ID16832,Morgenschicht,27.03.2019,1
ID16832,Morgenschicht,30.03.2019,1
ID16832,Morgenschicht,01.04.2019,1
ID16832,Morgenschicht,05.04.2019,1
ID16832,Morgenschicht,08.04.2019,1
ID16832,Morgenschicht,11.04.2019,1
ID16832,Morgenschicht,12.04.2019,1
ID16832,Morgenschicht,13.04.2019,1
ID16832,Morgenschicht,19.04.2019,1
ID16832,Morgenschicht,20.04.2019,1
ID16832,Morgenschicht,23.04.2019,1
ID16832,Morgenschicht,03.05.2019,1
ID16832,Morgenschicht,10.05.2019,1
ID16832,Morgenschicht,11.05.2019,1
ID16832,Morgenschicht,15.05.2019,1
ID16832,Morgenschicht,16.05.2019,1
ID16832,Morgenschicht,18.05.2019,1
ID16832,Morgenschicht,20.05.2019,1
ID16832,Morgenschicht,23.05.2019,1
ID16832,Morgenschicht,29.05.2019,1
ID16832,Morgenschicht,10.06.2019,1
ID16832,Morgenschicht,21.06.2019,1
ID16832,Morgenschicht,26.06.2019,1
ID16832,Morgenschicht,03.07.2019,1
ID16832,Morgenschicht,08.07.2019,1
ID16832,Morgenschicht,15.07.2019,1
ID16832,Morgenschicht,16.07.2019,1
ID16832,Morgenschicht,17.07.2019,1
ID16832,Morgenschicht,27.07.2019,1
ID16832,Morgenschicht,31.07.2019,1
ID16832,Morgenschicht,10.08.2019,1
ID16832,Morgenschicht,12.08.2019,1
ID16832,Morgenschicht,14.08.2019,1
ID16832,Morgenschicht,19.08.2019,1
ID16832,Morgenschicht,21.08.2019,1
ID16832,Morgenschicht,23.08.2019,1
ID16832,Morgenschicht,24.08.2019,1
ID16832,Morgenschicht,27.08.2019,1
ID16832,Morgenschicht,31.08.2019,1
ID16832,Morgenschicht,11.10.2019,1
ID16832,Nachmittagsschicht,14.11.2018,1
ID16832,Nachmittagsschicht,15.11.2018,1
ID16832,Nachmittagsschicht,17.11.2018,1
ID16832,Nachmittagsschicht,30.11.2018,1
ID16832,Nachmittagsschicht,06.12.2018,1
ID16832,Nachmittagsschicht,07.12.2018,1
ID16832,Nachmittagsschicht,08.12.2018,1
ID16832,Nachmittagsschicht,10.12.2018,1
ID16832,Nachmittagsschicht,12.12.2018,1
ID16832,Nachmittagsschicht,13.12.2018,1
ID16832,Nachmittagsschicht,14.12.2018,1
ID16832,Nachmittagsschicht,17.12.2018,1
ID16832,Nachmittagsschicht,19.12.2018,1
ID16832,Nachmittagsschicht,20.12.2018,1
ID16832,Nachmittagsschicht,21.12.2018,1
ID16832,Nachmittagsschicht,27.12.2018,1
ID16832,Nachmittagsschicht,28.12.2018,1
ID16832,Nachmittagsschicht,29.12.2018,1
ID16832,Nachmittagsschicht,01.01.2019,1
ID16832,Nachmittagsschicht,02.01.2019,1
ID16832,Nachmittagsschicht,03.01.2019,1
ID16832,Nachmittagsschicht,08.01.2019,1
ID16832,Nachmittagsschicht,09.01.2019,1
ID16832,Nachmittagsschicht,10.01.2019,1
ID16832,Nachmittagsschicht,15.01.2019,1
ID16832,Nachmittagsschicht,16.01.2019,1
ID16832,Nachmittagsschicht,19.01.2019,1
ID16832,Nachmittagsschicht,24.01.2019,1
ID16832,Nachmittagsschicht,25.01.2019,1
ID16832,Nachmittagsschicht,28.01.2019,1
ID16832,Nachmittagsschicht,31.01.2019,1
ID16832,Nachmittagsschicht,02.02.2019,1
ID16832,Nachmittagsschicht,09.02.2019,1
ID16832,Nachmittagsschicht,11.02.2019,1
ID16832,Nachmittagsschicht,12.02.2019,1
ID16832,Nachmittagsschicht,15.02.2019,1
ID16832,Nachmittagsschicht,16.02.2019,1
ID16832,Nachmittagsschicht,21.02.2019,1
ID16832,Nachmittagsschicht,22.02.2019,1
ID16832,Nachmittagsschicht,25.02.2019,1
ID16832,Nachmittagsschicht,26.02.2019,1
ID16832,Nachmittagsschicht,28.02.2019,1
ID16832,Nachmittagsschicht,15.03.2019,1
ID16832,Nachmittagsschicht,18.03.2019,1
ID16832,Nachmittagsschicht,19.03.2019,1
ID16832,Nachmittagsschicht,20.03.2019,1
ID16832,Nachmittagsschicht,22.03.2019,1
ID16832,Nachmittagsschicht,26.03.2019,1
ID16832,Nachmittagsschicht,28.03.2019,1
ID16832,Nachmittagsschicht,29.03.2019,1
ID16832,Nachmittagsschicht,02.04.2019,1
ID16832,Nachmittagsschicht,03.04.2019,1
ID16832,Nachmittagsschicht,04.04.2019,1
ID16832,Nachmittagsschicht,09.04.2019,1
ID16832,Nachmittagsschicht,10.04.2019,1
ID16832,Nachmittagsschicht,15.04.2019,1
ID16832,Nachmittagsschicht,22.04.2019,1
ID16832,Nachmittagsschicht,13.05.2019,1
ID16832,Nachmittagsschicht,17.05.2019,1
ID16832,Nachmittagsschicht,14.06.2019,1
ID16832,Nachmittagsschicht,27.06.2019,1
ID16832,Nachmittagsschicht,02.07.2019,1
ID16832,Nachmittagsschicht,12.07.2019,1
ID16832,Nachmittagsschicht,24.07.2019,1
ID16832,Nachmittagsschicht,30.07.2019,1
ID16832,Nachmittagsschicht,17.08.2019,1
ID16832,Nachmittagsschicht,20.08.2019,1
ID16832,Nachmittagsschicht,26.08.2019,1
ID16832,Nachmittagsschicht,28.08.2019,1
ID16832,Nachmittagsschicht,29.08.2019,1
ID16832,Nachmittagsschicht,30.08.2019,1
ID16832,Nachmittagsschicht,03.09.2019,1
ID16832,Nachmittagsschicht,05.09.2019,1
ID16832,Nachmittagsschicht,12.09.2019,1
ID16832,Nachmittagsschicht,14.09.2019,1
ID16832,Nachmittagsschicht,16.09.2019,1
ID16832,Nachmittagsschicht,17.09.2019,1
ID16832,Nachmittagsschicht,19.09.2019,1
ID16832,Nachmittagsschicht,20.09.2019,1
ID16832,Nachmittagsschicht,21.09.2019,1
ID16832,Nachmittagsschicht,24.09.2019,1
ID16832,Nachmittagsschicht,25.09.2019,1
ID16832,Nachmittagsschicht,26.09.2019,1
ID16832,Nachmittagsschicht,27.09.2019,1
ID16832,Nachmittagsschicht,30.09.2019,1
ID16832,Nachmittagsschicht,02.10.2019,1
ID16832,Nachmittagsschicht,03.10.2019,1
ID16832,Nachmittagsschicht,05.10.2019,1
ID16832,Nachmittagsschicht,07.10.2019,1
ID16832,Nachmittagsschicht,08.10.2019,1
ID16832,Nachmittagsschicht,09.10.2019,1
ID85864,Morgenschicht,01.12.2018,1
ID85864,Morgenschicht,12.12.2018,1
ID85864,Morgenschicht,13.12.2018,1
ID85864,Morgenschicht,27.12.2018,1
ID85864,Morgenschicht,11.01.2019,1
ID85864,Morgenschicht,12.01.2019,1
ID85864,Morgenschicht,14.01.2019,1
ID85864,Morgenschicht,16.01.2019,1
ID85864,Morgenschicht,25.01.2019,1
ID85864,Morgenschicht,26.01.2019,1
ID85864,Morgenschicht,15.02.2019,1
ID85864,Morgenschicht,16.03.2019,1
ID85864,Morgenschicht,22.03.2019,1
ID85864,Morgenschicht,20.04.2019,1
ID85864,Morgenschicht,30.04.2019,1
ID85864,Morgenschicht,30.05.2019,1
ID85864,Morgenschicht,31.05.2019,1
ID85864,Morgenschicht,08.06.2019,1
ID85864,Morgenschicht,13.06.2019,1
ID85864,Morgenschicht,17.06.2019,1
ID85864,Morgenschicht,18.06.2019,1
ID85864,Morgenschicht,21.06.2019,1
ID85864,Morgenschicht,22.06.2019,1
ID85864,Morgenschicht,27.06.2019,1
ID85864,Morgenschicht,04.07.2019,1
ID85864,Morgenschicht,05.07.2019,1
ID85864,Morgenschicht,06.07.2019,1
ID85864,Morgenschicht,16.07.2019,1
ID85864,Morgenschicht,18.07.2019,1
ID85864,Morgenschicht,19.07.2019,1
ID85864,Morgenschicht,20.07.2019,1
ID85864,Morgenschicht,22.07.2019,1
ID85864,Morgenschicht,27.07.2019,1
ID85864,Morgenschicht,03.08.2019,1
ID85864,Morgenschicht,22.08.2019,1
ID85864,Morgenschicht,25.09.2019,1
ID85864,Morgenschicht,11.10.2019,1
